date,timestamp,hour,doy,DNI,DHI,delta,alpha,b,eot,tc,lst,noon,hra,beam,diffuse,power
02/06/1996,1996-02-06 17:00:00,17,37,830,65,-0.281196757044143,0.723536933451433,-0.757425078125758,-14.2953331174772,-53.6953331174772,1996-02-06 15:06:18,1996-02-06 12:00:00,0.812907462233822,548.125177626901,53.2880833333333,0.000601413260960234
02/06/1996,1996-02-06 18:00:00,18,37,154,107,-0.281196757044143,0.723536933451433,-0.757425078125758,-14.2953331174772,-53.6953331174772,1996-02-06 16:06:18,1996-02-06 12:00:00,1.07470685003297,70.423445057627,87.7203833333333,0.00015814382839096
02/06/1996,1996-02-06 19:00:00,19,37,31,75,-0.281196757044143,0.723536933451433,-0.757425078125758,-14.2953331174772,-53.6953331174772,1996-02-06 17:06:18,1996-02-06 12:00:00,1.33650623783212,6.91406981256107,61.48625,6.84003198125611e-05
02/06/1996,1996-02-06 20:00:00,20,37,87,1,-0.281196757044143,0.723536933451433,-0.757425078125758,-14.2953331174772,-53.6953331174772,1996-02-06 18:06:18,1996-02-06 12:00:00,1.59830562563127,0,0.819816666666667,8.19816666666667e-07
02/06/1996,1996-02-06 21:00:00,21,37,0,0,-0.281196757044143,0.723536933451433,-0.757425078125758,-14.2953331174772,-53.6953331174772,1996-02-06 19:06:18,1996-02-06 12:00:00,1.86010501343042,0,0,0
02/06/1996,1996-02-06 22:00:00,22,37,0,0,-0.281196757044143,0.723536933451433,-0.757425078125758,-14.2953331174772,-53.6953331174772,1996-02-06 20:06:18,1996-02-06 12:00:00,2.12190440122957,0,0,0
02/06/1996,1996-02-06 23:00:00,23,37,0,0,-0.281196757044143,0.723536933451433,-0.757425078125758,-14.2953331174772,-53.6953331174772,1996-02-06 21:06:18,1996-02-06 12:00:00,2.38370378902872,0,0,0
02/06/1996,1996-02-07 00:00:00,0,38,0,0,-0.281196757044143,0.723536933451433,-0.757425078125758,-14.2953331174772,-53.6953331174772,1996-02-06 22:06:18,1996-02-06 12:00:00,2.64550317682787,0,0,0
02/06/1996,1996-02-07 01:00:00,1,38,0,0,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-06 23:06:13,1996-02-06 12:00:00,2.90694337851654,0,0,0
02/07/1996,1996-02-07 02:00:00,2,38,0,0,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 00:06:13,1996-02-07 12:00:00,-3.1144425408639,0,0,0
02/07/1996,1996-02-07 03:00:00,3,38,0,0,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 01:06:13,1996-02-07 12:00:00,-2.85264315306475,0,0,0
02/07/1996,1996-02-07 04:00:00,4,38,0,0,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 02:06:13,1996-02-07 12:00:00,-2.5908437652656,0,0,0
02/07/1996,1996-02-07 05:00:00,5,38,0,0,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 03:06:13,1996-02-07 12:00:00,-2.32904437746645,0,0,0
02/07/1996,1996-02-07 06:00:00,6,38,0,0,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 04:06:13,1996-02-07 12:00:00,-2.0672449896673,0,0,0
02/07/1996,1996-02-07 07:00:00,7,38,0,0,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 05:06:13,1996-02-07 12:00:00,-1.80544560186815,0,0,0
02/07/1996,1996-02-07 08:00:00,8,38,0,0,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 06:06:13,1996-02-07 12:00:00,-1.543646214069,0,0,0
02/07/1996,1996-02-07 09:00:00,9,38,120,5,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 07:06:13,1996-02-07 12:00:00,-1.28184682626985,32.8990018648328,4.09908333333333,3.69980851981661e-05
02/07/1996,1996-02-07 10:00:00,10,38,471,47,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 08:06:13,1996-02-07 12:00:00,-1.0200474384707,237.155173354722,38.5313833333333,0.000275686556688055
02/07/1996,1996-02-07 11:00:00,11,38,734,51,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 09:06:13,1996-02-07 12:00:00,-0.758248050671553,512.740345929058,41.81065,0.000554550995929058
02/07/1996,1996-02-07 12:00:00,12,38,841,55,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 10:06:13,1996-02-07 12:00:00,-0.496448662872404,711.480139308423,45.0899166666667,0.00075657005597509
02/07/1996,1996-02-07 13:00:00,13,38,964,61,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 11:06:13,1996-02-07 12:00:00,-0.234649275073255,902.088744534544,50.0088166666667,0.000952097561201211
02/07/1996,1996-02-07 14:00:00,14,38,980,64,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 12:06:13,1996-02-07 12:00:00,0.0271501127258947,942.552969657829,52.4682666666667,0.000995021236324496
02/07/1996,1996-02-07 15:00:00,15,38,979,64,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 13:06:13,1996-02-07 12:00:00,0.288949500525044,902.889083776545,52.4682666666667,0.000955357350443212
02/07/1996,1996-02-07 16:00:00,16,38,960,59,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 14:06:13,1996-02-07 12:00:00,0.550748888324194,787.07898280714,48.3691833333333,0.000835448166140473
