Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/08  03:00:00,0.741880560929,7.73869081784,0.0,7.39992871505,0.0,0.203744344658,0.203744344658,0.203744344658,0.0673386720226,0.0146713809326,0.0623264934745,0.376687669841,0.312816717285
 01/08  04:00:00,0.730214239702,7.81757383121,0.0,7.47206286692,0.0,0.205730434804,0.205730434804,0.205730434804,0.0673386720226,0.0146713809326,0.0539764305342,0.371385321409,0.319930792419
 01/08  05:00:00,0.73167203107,8.02392234376,0.0,7.60428420733,0.0,0.209370922623,0.209370922623,0.209370922623,0.0673386720226,0.0146713809326,0.0658228643082,0.357356191184,0.395024258978
 01/08  06:00:00,0.787814352129,8.36572050384,0.0,7.62107870422,0.0,0.209833330289,0.209833330289,0.209833330289,0.0673386720226,0.0146713809326,0.080078180578,0.398780788307,0.717174690626
 01/08  07:00:00,1.01129967407,8.77871526824,0.0,7.42479474413,0.0,0.204428988118,0.204428988118,0.204428988118,0.15487897491,0.0337441825195,0.14038354292,0.460751985603,1.32218498072
 01/08  08:00:00,1.351897862,9.38293306005,0.0,7.85187105046,0.0,0.216187801683,0.216187801683,0.216187801683,0.316491771045,0.0689554931152,0.228567290958,0.489583505201,1.49734061705
 01/08  09:00:00,1.30410373558,8.86256813268,0.0,7.3694057528,0.0,0.202903947246,0.202903947246,0.202903947246,0.303024045,0.06602121875,0.30112795013,0.413914574456,1.46465289029
 01/08  10:00:00,1.13405320942,8.6592865638,0.0,7.2994822638,0.0,0.200978723911,0.200978723911,0.200978723911,0.15487897491,0.0337441825195,0.375064554145,0.352274773936,1.33554041895
 01/08  11:00:00,1.16267015995,9.67833306409,0.0,8.47652448566,0.0,0.233386562602,0.233386562602,0.233386562602,0.127943439226,0.0278756155762,0.395792849183,0.360559693361,1.17697405107
 01/08  12:00:00,1.1397371871,8.04823908958,0.0,6.99253610662,0.0,0.192527487953,0.192527487953,0.192527487953,0.127943439226,0.0278756155762,0.413608485392,0.360670158953,1.03086084699
 01/08  13:00:00,1.10871844887,7.53809609991,0.0,6.59334199164,0.0,0.181536362703,0.181536362703,0.181536362703,0.127943439226,0.0278756155762,0.399656479991,0.354594551375,0.92033044626
 01/08  14:00:00,1.07501950147,7.18912977696,0.0,6.312229011,0.0,0.173796398952,0.173796398952,0.173796398952,0.127943439226,0.0278756155762,0.361435815596,0.366856232124,0.851632547416
 01/08  15:00:00,1.06902645208,6.93699908247,0.0,6.12398071761,0.0,0.168613305081,0.168613305081,0.168613305081,0.134677344045,0.0293427618652,0.331767743197,0.387513297889,0.786327334848
 01/08  16:00:00,1.14424731659,7.10971269652,0.0,6.2881520694,0.0,0.173133481662,0.173133481662,0.173133481662,0.168346700955,0.0366784568848,0.339922588697,0.409054088393,0.793385916704
 01/08  17:00:00,1.40285816018,7.00557060829,0.0,6.09538572091,0.0,0.167825990893,0.167825990893,0.167825990893,0.282822414136,0.0616197980958,0.389638662656,0.4838392944,0.876859142949
 01/08  18:00:00,1.92195113535,8.23544092054,0.0,7.15321216717,0.0,0.196951427686,0.196951427686,0.196951427686,0.525241650136,0.114436773096,0.480421867651,0.587787416781,1.04174329992
 01/08  19:00:00,2.23175774507,7.15145667552,0.0,5.90468463284,0.0,0.162575363528,0.162575363528,0.162575363528,0.781128612181,0.170188022461,0.432594020017,0.638159726883,1.20281705967
 01/08  20:00:00,2.19823599914,7.24222959654,0.0,5.96018003997,0.0,0.164103334376,0.164103334376,0.164103334376,0.828265695136,0.180457991846,0.349590650728,0.658706327056,1.23667937071
 01/08  21:00:00,2.04710312626,7.3195948163,0.0,6.12358610528,0.0,0.168602440107,0.168602440107,0.168602440107,0.713789981955,0.155516632422,0.310730298291,0.681351773484,1.14907875859
 01/08  22:00:00,1.88084017272,7.41304737722,0.0,6.33577973149,0.0,0.174444827646,0.174444827646,0.174444827646,0.599314185181,0.130575291211,0.293949140492,0.665444728188,1.03143333422
 01/08  23:00:00,1.5587355844,7.50319929127,0.0,6.61472159614,0.0,0.182125013442,0.182125013442,0.182125013442,0.45116911509,0.0982982549805,0.234174068073,0.57585713281,0.848813972358
 01/08  24:00:00,1.23984617596,7.71218603807,0.0,7.0323321069,0.0,0.193623202562,0.193623202562,0.193623202562,0.309757866226,0.0674883468263,0.151455627092,0.500409133249,0.64538689412
 01/09  01:00:00,0.914581215386,7.72074571368,0.0,7.27705735558,0.0,0.200361292526,0.200361292526,0.200361292526,0.161612796136,0.0352113105958,0.0863692416722,0.413914574456,0.415178868518
 01/09  02:00:00,0.791045138742,7.83000448585,0.0,7.47364459752,0.0,0.205773985043,0.205773985043,0.205773985043,0.0942741659095,0.0205399387695,0.0722387554862,0.381106293534,0.330110158125
 01/09  03:00:00,0.744666076275,7.92826476069,0.0,7.59593706701,0.0,0.209141098432,0.209141098432,0.209141098432,0.0673386720226,0.0146713809326,0.0597152550472,0.376687669841,0.306382308181
 01/09  04:00:00,0.736230668177,8.07876303514,0.0,7.74016864164,0.0,0.21311226745,0.21311226745,0.21311226745,0.0673386720226,0.0146713809326,0.0526110263622,0.371385321409,0.313014221627
 01/09  05:00:00,0.730282528403,8.0564720833,0.0,7.65083342799,0.0,0.210652575572,0.210652575572,0.210652575572,0.0673386720226,0.0146713809326,0.0631517086927,0.357356191184,0.38102477786
 01/09  06:00:00,0.781573928847,8.24789268636,0.0,7.54321909905,0.0,0.207689599607,0.207689599607,0.207689599607,0.0673386720226,0.0146713809326,0.0759814879778,0.398780788307,0.677206478309
 01/09  07:00:00,1.0174987538,9.29885554617,0.0,8.03585848338,0.0,0.221253580069,0.221253580069,0.221253580069,0.15487897491,0.0337441825195,0.129758030703,0.460751985603,1.23126151941
 01/09  08:00:00,1.33463579779,9.41364706264,0.0,7.9934922824,0.0,0.220087099392,0.220087099392,0.220087099392,0.316491771045,0.0689554931152,0.207405929039,0.489583505201,1.3864333877
 01/09  09:00:00,1.27536689306,8.8799376529,0.0,7.50380520426,0.0,0.206604405617,0.206604405617,0.206604405617,0.303024045,0.06602121875,0.268690649238,0.413914574456,1.34762295906
 01/09  10:00:00,1.09786764986,8.87225280613,0.0,7.62074792374,0.0,0.209824222816,0.209824222816,0.209824222816,0.15487897491,0.0337441825195,0.330033495679,0.352274773936,1.22724100134
 01/09  11:00:00,1.11640035594,9.75364333599,0.0,8.64528114935,0.0,0.238032987882,0.238032987882,0.238032987882,0.127943439226,0.0278756155762,0.344876619894,0.360559693361,1.08352765929
 01/09  12:00:00,1.09686094716,8.31973571321,0.0,7.34165970951,0.0,0.202140007535,0.202140007535,0.202140007535,0.127943439226,0.0278756155762,0.361119725873,0.360670158953,0.953233867725
 01/09  13:00:00,1.06699371467,7.69182810657,0.0,6.81437525879,0.0,0.187622134593,0.187622134593,0.187622134593,0.127943439226,0.0278756155762,0.3518459739,0.354594551375,0.853029185765
 01/09  14:00:00,1.03451115841,7.24207436746,0.0,6.42408233604,0.0,0.176876088404,0.176876088404,0.176876088404,0.127943439226,0.0278756155762,0.317847783081,0.366856232124,0.792723812868
 01/09  15:00:00,1.03364700139,7.020115743,0.0,6.26003863883,0.0,0.172359426572,0.172359426572,0.172359426572,0.134677344045,0.0293427618652,0.292642171022,0.387513297889,0.733386074157
