Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 07/22  21:00:00,2.84327219102,0.0344519901717,0.0,0.0,0.847170144059,0.24568096253,1.09285110659,0.24568096253,0.510189629138,0.109908395258,0.302828610822,0.500179565905,0.310670883305
 07/22  22:00:00,2.42391744204,0.0298137823315,0.0,0.0,0.748811283532,0.214976119901,0.963787403433,0.214976119901,0.426762336565,0.0919359436595,0.244907227988,0.432841314253,0.247039216142
 07/22  23:00:00,1.87957832737,0.0259076220912,0.0,0.0,0.611433176133,0.177278511418,0.788711687551,0.177278511418,0.295204002519,0.0635947891276,0.162581133687,0.376131048066,0.176711666423
 07/22  24:00:00,1.30113285662,0.0214295496636,0.0,0.0,0.447339394256,0.133946070764,0.58128546502,0.133946070764,0.154019476112,0.0331798974413,0.104554581517,0.311117668235,0.100331768296
 07/23  01:00:00,0.987808687547,0.0197309704668,0.0,0.0,0.319019550081,0.0983594878984,0.417379037979,0.0983594878984,0.0930534849346,0.0200461887526,0.0875042465431,0.286457420712,0.0667243086252
 07/23  02:00:00,0.825527159485,0.0195022055919,0.0,0.0,0.24335768042,0.0756303544218,0.318988034842,0.0756303544218,0.0609660549092,0.0131337069726,0.0743281826877,0.283136175255,0.0583310048194
 07/23  03:00:00,0.765104309588,0.0192276877419,0.0,0.0,0.205506654484,0.0633564033912,0.268863057875,0.0633564033912,0.0609660549092,0.0131337069726,0.0655928820049,0.279150680706,0.0607539271209
 07/23  04:00:00,0.738963380237,0.0185013592638,0.0,0.0,0.165229083991,0.0513471602282,0.21657624422,0.0513471602282,0.0609660549092,0.0131337069726,0.0762719894816,0.268605726378,0.0867656582761
 07/23  05:00:00,0.892091648488,0.0206460299668,0.0,0.0,0.156950421317,0.0487747419944,0.205725163311,0.0487747419944,0.0641747963185,0.013824954979,0.0895570515125,0.299742402542,0.202423279824
 07/23  06:00:00,1.26373294354,0.0238544573383,0.0,0.0,0.173108892469,0.0537997119354,0.226908604404,0.0537997119354,0.0898447275923,0.0193549373138,0.146457255179,0.346322870084,0.41820054897
 07/23  07:00:00,1.55565495921,0.0253471481476,0.0,0.0,0.207436373681,0.0639658548056,0.271402228486,0.0639658548056,0.147602041092,0.0317973945638,0.230459913765,0.367993996695,0.474755384605
 07/23  08:00:00,1.49639728039,0.0214295496636,0.0,0.0,0.207767452133,0.0634401419921,0.271207594125,0.0634401419921,0.112305869658,0.0241936630612,0.3023400993,0.311117668235,0.45858838601
 07/23  09:00:00,1.46011564941,0.0182382796576,0.0,0.0,0.24605635612,0.0737045943538,0.319760950473,0.0737045943538,0.0609660549092,0.0131337069726,0.37588557592,0.264786294102,0.408939067032
 07/23  10:00:00,1.67259122565,0.0186672137982,0.0,0.0,0.446699562839,0.126739592346,0.573439155185,0.126739592346,0.0513398386481,0.0110599629534,0.39768547199,0.271013629335,0.351409167537
 07/23  11:00:00,1.7239919326,0.0186729329201,0.0,0.0,0.514697390859,0.14459338822,0.659290779079,0.14459338822,0.0513398386481,0.0110599629534,0.413557851125,0.271096660471,0.301002840326
 07/23  12:00:00,1.83708329816,0.018358381217,0.0,0.0,0.65029102046,0.180427701895,0.830718722355,0.180427701895,0.0513398386481,0.0110599629534,0.398337606996,0.266529947967,0.262453219238
 07/23  13:00:00,2.00798257782,0.018993203745,0.0,0.0,0.826260732088,0.22386865574,1.05012938783,0.22386865574,0.0513398386481,0.0110599629534,0.363033202508,0.275746404112,0.240029781769
 07/23  14:00:00,2.1388538416,0.0200626795356,0.0,0.0,0.954773010201,0.262147842597,1.2169208528,0.262147842597,0.0513398386481,0.0110599629534,0.333756918092,0.291273226626,0.21785904248
 07/23  15:00:00,2.33708382755,0.0211779083011,0.0,0.0,1.0911372936,0.299589791536,1.39072708513,0.299589791536,0.0513398386481,0.0110599629534,0.338603715702,0.307464298231,0.221244926881
 07/23  16:00:00,2.55823797545,0.0250497538101,0.0,0.0,1.16224215021,0.319116995283,1.4813591455,0.319116995283,0.0545485720908,0.011751212676,0.379378049552,0.3636763776,0.250880618037
 07/23  17:00:00,2.85328002519,0.0304314474939,0.0,0.0,1.20930196036,0.339937038952,1.54923899931,0.339937038952,0.0641747963185,0.013824954979,0.45567446099,0.441808676988,0.311914136601
 07/23  18:00:00,2.84362643545,0.0330393670687,0.0,0.0,1.08824824074,0.313001709781,1.40124995052,0.313001709781,0.102679677296,0.0221199259069,0.417464300526,0.479670875204,0.373797706
 07/23  19:00:00,2.70908251943,0.0341031237373,0.0,0.0,0.944239402989,0.277487403602,1.22172680659,0.277487403602,0.195733082565,0.0421661146594,0.349528380947,0.495114666582,0.388169468087
 07/23  20:00:00,2.66693996343,0.0352755437216,0.0,0.0,0.798257481617,0.239394406676,1.03765188829,0.239394406676,0.352961395685,0.0760372463776,0.316986698499,0.512136049552,0.354522685029
 07/23  21:00:00,2.67699885394,0.0344519901717,0.0,0.0,0.713155300456,0.213813729902,0.926969030358,0.213813729902,0.510189629138,0.109908395258,0.302828610822,0.500179565905,0.310279622457
 07/23  22:00:00,2.25006830875,0.0298137823315,0.0,0.0,0.607981995483,0.182255855182,0.790237850666,0.182255855182,0.426762336565,0.0919359436595,0.244907227988,0.432841314253,0.246739635622
 07/23  23:00:00,1.73514688876,0.0259076220912,0.0,0.0,0.495848587941,0.148628461213,0.644477049153,0.148628461213,0.295204002519,0.0635947891276,0.162581133687,0.376131048066,0.176514866209
 07/23  24:00:00,1.229580423,0.0214295496636,0.0,0.0,0.392253617168,0.117570292664,0.509823909832,0.117570292664,0.154019476112,0.0331798974413,0.104554581517,0.311117668235,0.100240889862
 07/24  01:00:00,0.979830883555,0.0197309704668,0.0,0.0,0.320224580124,0.0959836646571,0.416208244781,0.0959836646571,0.0930534849346,0.0200461887526,0.0835572224677,0.286457420712,0.0638643219066
 07/24  02:00:00,0.857133369684,0.0195022055919,0.0,0.0,0.273421171821,0.0819564897617,0.355377661583,0.0819564897617,0.0609660549092,0.0131337069726,0.0717169442605,0.283136175255,0.0561588267045
 07/24  03:00:00,0.807594171679,0.0192276877419,0.0,0.0,0.24239545763,0.0726590294255,0.315054487056,0.0726590294255,0.0609660549092,0.0131337069726,0.0642274778329,0.279150680706,0.0584177642029
 07/24  04:00:00,0.788660189456,0.0185013592638,0.0,0.0,0.210058755197,0.0636536335033,0.273712388701,0.0636536335033,0.0609660549092,0.0131337069726,0.0736008338661,0.268605726378,0.0819974786295
 07/24  05:00:00,0.943858666275,0.0206460299668,0.0,0.0,0.211655102888,0.064146994926,0.275802097814,0.064146994926,0.0641747963185,0.013824954979,0.0854603589124,0.299742402542,0.188210055709
 07/24  06:00:00,1.34266517914,0.0238544573383,0.0,0.0,0.26862667236,0.0805601513846,0.349186823744,0.0805601513846,0.0898447275923,0.0193549373138,0.135831742961,0.346322870084,0.385480077444
 07/24  07:00:00,1.61837297163,0.0253471481476,0.0,0.0,0.30398631771,0.090188370737,0.394174688447,0.090188370737,0.147602041092,0.0317973945638,0.209298551845,0.367993996695,0.435862298986
 07/24  08:00:00,1.63072178598,0.0214295496636,0.0,0.0,0.371044119441,0.106713986333,0.477758105774,0.106713986333,0.112305869658,0.0241936630612,0.269902798408,0.311117668235,0.418799680843
 07/24  09:00:00,1.70397897653,0.0182382796576,0.0,0.0,0.504488167881,0.140068966621,0.644557134502,0.140068966621,0.0609660549092,0.0131337069726,0.330854517454,0.264786294102,0.373037268589
 07/24  10:00:00,2.03918419823,0.0186672137982,0.0,0.0,0.805779217653,0.215573336052,1.02135255371,0.215573336052,0.0513398386481,0.0110599629534,0.3467692427,0.271013629335,0.321004970885
 07/24  11:00:00,2.17273010593,0.0186729329201,0.0,0.0,0.942361663269,0.243201720876,1.18556338415,0.243201720876,0.0513398386481,0.0110599629534,0.361069091606,0.271096660471,0.275957168103
 07/24  12:00:00,2.38367983771,0.018358381217,0.0,0.0,1.15593084719,0.290802873101,1.44673372029,0.290802873101,0.0513398386481,0.0110599629534,0.350527100905,0.266529947967,0.240845266949
 07/24  13:00:00,2.55904007667,0.018993203745,0.0,0.0,1.32911515476,0.334410477313,1.66352563207,0.334410477313,0.0513398386481,0.0110599629534,0.319445169994,0.275746404112,0.221279068891
 07/24  14:00:00,2.82084407324,0.0200626795356,0.0,0.0,1.56645910529,0.388599971815,1.9550590771,0.388599971815,0.0513398386481,0.0110599629534,0.294631345917,0.291273226626,0.200836621992
 07/24  15:00:00,2.90835298608,0.0211779083011,0.0,0.0,1.60702262036,0.409109310363,2.01613193072,0.409109310363,0.0513398386481,0.0110599629534,0.301544742847,0.307464298231,0.204168212674
 07/24  16:00:00,3.13658538814,0.0250497538101,0.0,0.0,1.69138836026,0.425512556283,2.11690091654,0.425512556283,0.0545485720908,0.011751212676,0.343460130304,0.3636763776,0.229604178928
 07/24  17:00:00,3.44779657917,0.0304314474939,0.0,0.0,1.75288456439,0.452368736831,2.20525330122,0.452368736831,0.0641747963185,0.013824954979,0.420322530775,0.441808676988,0.285768318879
 07/24  18:00:00,3.28479681609,0.0330393670687,0.0,0.0,1.51130254279,0.400001696299,1.91130423909,0.400001696299,0.102679677296,0.0221199259069,0.383153984987,0.479670875204,0.339224113607
 07/24  19:00:00,3.16993622162,0.0341031237373,0.0,0.0,1.3883832868,0.367384662694,1.75576794949,0.367384662694,0.195733082565,0.0421661146594,0.315283626754,0.495114666582,0.349226781565
 07/24  20:00:00,3.19623739146,0.0352755437216,0.0,0.0,1.29587512944,0.342808169736,1.63868329917,0.342808169736,0.352961395685,0.0760372463776,0.282131328171,0.512136049552,0.317644072506
 07/24  21:00:00,3.1631605504,0.0344519901717,0.0,0.0,1.16387148244,0.315520774786,1.47939225723,0.315520774786,0.510189629138,0.109908395258,0.267221753354,0.500179565905,0.279624949521
 07/24  22:00:00,2.60878419406,0.0298137823315,0.0,0.0,0.935640023374,0.265862713588,1.20150273696,0.265862713588,0.426762336565,0.0919359436595,0.216614016064,0.432841314253,0.222483846557
 07/24  23:00:00,2.09438757529,0.0259076220912,0.0,0.0,0.805647213448,0.228876044034,1.03452325748,0.228876044034,0.295204002519,0.0635947891276,0.147046288352,0.376131048066,0.161244189743
 07/24  24:00:00,1.55202555771,0.0214295496636,0.0,0.0,0.655864561983,0.188605087356,0.844469649339,0.188605087356,0.154019476112,0.0331798974413,0.0979808984401,0.311117668235,0.0946139681455
 07/25  01:00:00,1.29284734292,0.0197309704668,0.0,0.0,0.566403102841,0.162856291483,0.729259394324,0.162856291483,0.0930534849346,0.0200461887526,0.0835572224677,0.286457420712,0.0638296317242
 07/25  02:00:00,1.13221529137,0.0195022055919,0.0,0.0,0.488595432504,0.141887453755,0.630482886259,0.141887453755,0.0609660549092,0.0131337069726,0.0717169442605,0.283136175255,0.0561355237147
 07/25  03:00:00,1.06545968932,0.0192276877419,0.0,0.0,0.444008682655,0.128937941777,0.572946624432,0.128937941777,0.0609660549092,0.0131337069726,0.0642274778329,0.279150680706,0.0583911444702
 07/25  04:00:00,1.02408268908,0.0185013592638,0.0,0.0,0.393554124623,0.115634865604,0.509188990227,0.115634865604,0.0609660549092,0.0131337069726,0.0736008338661,0.268605726378,0.0819433767258
 07/25  05:00:00,1.16320536794,0.0206460299668,0.0,0.0,0.382830379477,0.112489774943,0.49532015442,0.112489774943,0.0641747963185,0.013824954979,0.0854603589124,0.299742402542,0.188038700771
 07/25  06:00:00,1.54660295542,0.0238544573383,0.0,0.0,0.428944448891,0.12457226853,0.553516717421,0.12457226853,0.0898447275923,0.0193549373138,0.135831742961,0.346322870084,0.385087960043
 07/25  07:00:00,1.8231561173,0.0253471481476,0.0,0.0,0.465552448257,0.133862289611,0.599414737868,0.133862289611,0.147602041092,0.0317973945638,0.209298551845,0.367993996695,0.435405395233
 07/25  08:00:00,1.78166187291,0.0214295496636,0.0,0.0,0.491094475406,0.138049364112,0.629143839517,0.138049364112,0.112305869658,0.0241936630612,0.269902798408,0.311117668235,0.418354034029
 07/25  09:00:00,1.86059788678,0.0182382796576,0.0,0.0,0.630676280093,0.170900154658,0.801576434751,0.170900154658,0.0609660549092,0.0131337069726,0.330854517454,0.264786294102,0.372636878588
 07/25  10:00:00,2.255608937,0.0186672137982,0.0,0.0,0.981968645497,0.256152372012,1.23812101751,0.256152372012,0.0513398386481,0.0110599629534,0.3467692427,0.271013629335,0.320661245851
 07/25  11:00:00,2.3600106491,0.0186729329201,0.0,0.0,1.09465449664,0.278480756556,1.37313525319,0.278480756556,0.0513398386481,0.0110599629534,0.361069091606,0.271096660471,0.27566584223
 07/25  12:00:00,2.51406845435,0.018358381217,0.0,0.0,1.25743641692,0.319936337108,1.57737275403,0.319936337108,0.0513398386481,0.0110599629534,0.350527100905,0.266529947967,0.240594849848
 07/25  13:00:00,2.58941941402,0.018993203745,0.0,0.0,1.34669300552,0.34743631157,1.69412931709,0.34743631157,0.0513398386481,0.0110599629534,0.319445169994,0.275746404112,0.221054721225
 07/25  14:00:00,2.8134567533,0.0200626795356,0.0,0.0,1.55647958913,0.391393271737,1.94787286087,0.391393271737,0.0513398386481,0.0110599629534,0.294631345917,0.291273226626,0.200635518286
 07/25  15:00:00,3.09370033205,0.0211779083011,0.0,0.0,1.76428260479,0.437399859084,2.20168246387,0.437399859084,0.0513398386481,0.0110599629534,0.301544742847,0.307464298231,0.203965025497
 07/25  16:00:00,3.31170216057,0.0250497538101,0.0,0.0,1.83171649538,0.460531628859,2.29224812424,0.460531628859,0.0545485720908,0.011751212676,0.343460130304,0.3636763776,0.229373743665
 07/25  17:00:00,3.56418644474,0.0304314474939,0.0,0.0,1.84156846681,0.480365839829,2.32193430664,0.480365839829,0.0641747963185,0.013824954979,0.420322530775,0.441808676988,0.285477179038
 07/25  18:00:00,3.49455537041,0.0330393670687,0.0,0.0,1.68255696342,0.438848463606,2.12140542702,0.438848463606,0.102679677296,0.0221199259069,0.383153984987,0.479670875204,0.338881479993
 07/25  19:00:00,3.12564964015,0.0341031237373,0.0,0.0,1.34001756118,0.371812605734,1.71183016691,0.371812605734,0.195733082565,0.0421661146594,0.315283626754,0.495114666582,0.348877982675
 07/25  20:00:00,3.11128792075,0.0352755437216,0.0,0.0,1.21946246854,0.334589765713,1.55405223426,0.334589765713,0.352961395685,0.0760372463776,0.282131328171,0.512136049552,0.317325666705
 07/25  21:00:00,3.20758484223,0.0344519901717,0.0,0.0,1.20275061588,0.321344752288,1.52409536817,0.321344752288,0.510189629138,0.109908395258,0.267221753354,0.500179565905,0.279346130403
 07/25  22:00:00,2.75200018645,0.0298137823315,0.0,0.0,1.05840904296,0.286522143578,1.34493118654,0.286522143578,0.426762336565,0.0919359436595,0.216614016064,0.432841314253,0.222271389372
 07/25  23:00:00,2.21321857035,0.0259076220912,0.0,0.0,0.905230523026,0.248264731278,1.1534952543,0.248264731278,0.295204002519,0.0635947891276,0.147046288352,0.376131048066,0.161103187979
 07/25  24:00:00,1.71133851063,0.0214295496636,0.0,0.0,0.78780087838,0.216048767777,1.00384964616,0.216048767777,0.154019476112,0.0331798974413,0.0979808984401,0.311117668235,0.094546924242
 07/26  01:00:00,1.40363308245,0.0197309704668,0.0,0.0,0.655931631228,0.18414506007,0.840076691298,0.18414506007,0.0930534849346,0.0200461887526,0.0835572224677,0.286457420712,0.0637980742832
 07/26  02:00:00,1.10152215207,0.0195022055919,0.0,0.0,0.460413760248,0.139399567753,0.599813328001,0.139399567753,0.0609660549092,0.0131337069726,0.0717169442605,0.283136175255,0.05611194267
 07/26  03:00:00,1.00473336126,0.0192276877419,0.0,0.0,0.393210588074,0.119034987759,0.512245575833,0.119034987759,0.0609660549092,0.0131337069726,0.0642274778329,0.279150680706,0.0583658650039
 07/26  04:00:00,0.944539251095,0.0185013592638,0.0,0.0,0.329187810921,0.100507739928,0.42969555085,0.100507739928,0.0609660549092,0.0131337069726,0.0736008338661,0.268605726378,0.0818933781199
 07/26  05:00:00,1.0636880421,0.0206460299668,0.0,0.0,0.303341997826,0.0926140135982,0.395956011424,0.0926140135982,0.0641747963185,0.013824954979,0.0854603589124,0.299742402542,0.187885517926
 07/26  06:00:00,1.4251452129,0.0238544573383,0.0,0.0,0.331932134443,0.100473799279,0.432405933723,0.100473799279,0.0898447275923,0.0193549373138,0.135831742961,0.346322870084,0.384741001226
 07/26  07:00:00,1.70242249504,0.0253471481476,0.0,0.0,0.369615004119,0.109471451997,0.479086456115,0.109471451997,0.147602041092,0.0317973945638,0.209298551845,0.367993996695,0.435000054725
 07/26  08:00:00,1.70250380044,0.0214295496636,0.0,0.0,0.427604674043,0.122774787551,0.550379461594,0.122774787551,0.112305869658,0.0241936630612,0.269902798408,0.311117668235,0.417960339489
 07/26  09:00:00,1.74590835511,0.0182382796576,0.0,0.0,0.536592254541,0.150648162529,0.68724041707,0.150648162529,0.0609660549092,0.0131337069726,0.330854517454,0.264786294102,0.372283364598
 07/26  10:00:00,1.86046038472,0.0186672137982,0.0,0.0,0.656879659546,0.186396813084,0.843276472631,0.186396813084,0.0513398386481,0.0110599629534,0.3467692427,0.271013629335,0.32035723845
 07/26  11:00:00,1.78742766924,0.0186729329201,0.0,0.0,0.618992496684,0.181817755598,0.800810252282,0.181817755598,0.0513398386481,0.0110599629534,0.361069091606,0.271096660471,0.275407863277
 07/26  12:00:00,1.57038628733,0.018358381217,0.0,0.0,0.48152825487,0.152384654951,0.633912909821,0.152384654951,0.0513398386481,0.0110599629534,0.350527100905,0.266529947967,0.240372527036
 07/26  13:00:00,1.54913464386,0.018993203745,0.0,0.0,0.498781242752,0.15526329412,0.654044536872,0.15526329412,0.0513398386481,0.0110599629534,0.319445169994,0.275746404112,0.220854731282
 07/26  14:00:00,1.66435674469,0.0200626795356,0.0,0.0,0.61761168429,0.181339012417,0.798950696706,0.181339012417,0.0513398386481,0.0110599629534,0.294631345917,0.291273226626,0.200457673844
 07/26  15:00:00,1.73038945404,0.0211779083011,0.0,0.0,0.646812361576,0.191738969464,0.83855133104,0.191738969464,0.0513398386481,0.0110599629534,0.301544742847,0.307464298231,0.203785280317
 07/26  16:00:00,1.92378210428,0.0250497538101,0.0,0.0,0.697718776743,0.206815295379,0.904534072122,0.206815295379,0.0545485720908,0.011751212676,0.343460130304,0.3636763776,0.229167739485
 07/26  17:00:00,2.24571690809,0.0304314474939,0.0,0.0,0.777957019444,0.225761899633,1.00371891908,0.225761899633,0.0641747963185,0.013824954979,0.420322530775,0.441808676988,0.285223029956
 07/26  18:00:00,2.44262327924,0.0330393670687,0.0,0.0,0.831031879529,0.238743058897,1.06977493843,0.238743058897,0.102679677296,0.0221199259069,0.383153984987,0.479670875204,0.33857987742
 07/26  19:00:00,2.41312703665,0.0341031237373,0.0,0.0,0.772750955284,0.226865391197,0.99961634648,0.226865391197,0.195733082565,0.0421661146594,0.315283626754,0.495114666582,0.348569199606
 07/26  20:00:00,2.46713721777,0.0352755437216,0.0,0.0,0.702117392561,0.208064988187,0.910182380748,0.208064988187,0.352961395685,0.0760372463776,0.282131328171,0.512136049552,0.31704481724
 07/26  21:00:00,2.50865626977,0.0344519901717,0.0,0.0,0.635131457325,0.19028247509,0.825413932414,0.19028247509,0.510189629138,0.109908395258,0.267221753354,0.500179565905,0.279098993698
 07/26  22:00:00,2.12271772044,0.0298137823315,0.0,0.0,0.550828607095,0.16500969139,0.715838298485,0.16500969139,0.426762336565,0.0919359436595,0.216614016064,0.432841314253,0.222081811412
 07/26  23:00:00,1.62888223718,0.0259076220912,0.0,0.0,0.436983741275,0.132300774892,0.569284516166,0.132300774892,0.295204002519,0.0635947891276,0.147046288352,0.376131048066,0.160977592948
 07/26  24:00:00,1.15267178095,0.0214295496636,0.0,0.0,0.341775740964,0.103468076106,0.44524381707,0.103468076106,0.154019476112,0.0331798974413,0.0979808984401,0.311117668235,0.0944860236486
 07/27  01:00:00,0.913245754429,0.0197309704668,0.0,0.0,0.26791203086,0.0818060878748,0.349718118735,0.0818060878748,0.0930534849346,0.0200461887526,0.0835572224677,0.286457420712,0.0637693188271
 07/27  02:00:00,0.77881154455,0.0195022055919,0.0,0.0,0.211801842145,0.0653196364025,0.277121478547,0.0653196364025,0.0609660549092,0.0131337069726,0.0717169442605,0.283136175255,0.0560931846059
 07/27  03:00:00,0.730050510659,0.0192276877419,0.0,0.0,0.181581228943,0.0560025714564,0.237583800399,0.0560025714564,0.0609660549092,0.0131337069726,0.0642274778329,0.279150680706,0.0583447898394
 07/27  04:00:00,0.686813055617,0.0185013592638,0.0,0.0,0.130705310886,0.0413064854732,0.172011796359,0.0413064854732,0.0609660549092,0.0131337069726,0.0736008338661,0.268605726378,0.0818509371317
 07/27  05:00:00,0.819742020413,0.0206460299668,0.0,0.0,0.115378186044,0.0367641912711,0.152142377315,0.0367641912711,0.0641747963185,0.013824954979,0.0854603589124,0.299742402542,0.187753130346
 07/27  06:00:00,1.19276456265,0.0238544573383,0.0,0.0,0.152220059644,0.0481057573726,0.200325817017,0.0481057573726,0.0898447275923,0.0193549373138,0.135831742961,0.346322870084,0.38444046768
 07/27  07:00:00,1.46198462489,0.0253471481476,0.0,0.0,0.182316918988,0.0566820111553,0.238998930144,0.0566820111553,0.147602041092,0.0317973945638,0.209298551845,0.367993996695,0.434649710553
 07/27  08:00:00,1.42148596898,0.0214295496636,0.0,0.0,0.206608141375,0.0630943924954,0.26970253387,0.0630943924954,0.112305869658,0.0241936630612,0.269902798408,0.311117668235,0.417619435743
 07/27  09:00:00,1.4129555681,0.0182382796576,0.0,0.0,0.272854732197,0.0817392772005,0.354594009397,0.0817392772005,0.0609660549092,0.0131337069726,0.330854517454,0.264786294102,0.371976985266
 07/27  10:00:00,1.5427615814,0.0186672137982,0.0,0.0,0.406529564767,0.119311265978,0.525840830745,0.119311265978,0.0513398386481,0.0110599629534,0.3467692427,0.271013629335,0.320094077022
 07/27  11:00:00,1.64293527855,0.0186729329201,0.0,0.0,0.510058742251,0.146482093126,0.656540835377,0.146482093126,0.0513398386481,0.0110599629534,0.361069091606,0.271096660471,0.275184889498
 07/27  12:00:00,1.70597222984,0.018358381217,0.0,0.0,0.596619290866,0.173070764459,0.769690055325,0.173070764459,0.0513398386481,0.0110599629534,0.350527100905,0.266529947967,0.240181324045
 07/27  13:00:00,1.79343728355,0.018993203745,0.0,0.0,0.69805796708,0.200460094018,0.898518061098,0.200460094018,0.0513398386481,0.0110599629534,0.319445169994,0.275746404112,0.220683846747
 07/27  14:00:00,1.90189129017,0.0200626795356,0.0,0.0,0.807562884974,0.229073759324,1.0366366443,0.229073759324,0.0513398386481,0.0110599629534,0.294631345917,0.291273226626,0.200306271729
 07/27  15:00:00,2.08297564643,0.0211779083011,0.0,0.0,0.930194793953,0.261095702948,1.1912904969,0.261095702948,0.0513398386481,0.0110599629534,0.301544742847,0.307464298231,0.203632306848
 07/27  16:00:00,2.28013053794,0.0250497538101,0.0,0.0,0.984690642978,0.276366288569,1.26105693155,0.276366288569,0.0545485720908,0.011751212676,0.343460130304,0.3636763776,0.228993313724
 07/27  17:00:00,2.63659594995,0.0304314474939,0.0,0.0,1.08916120571,0.305658469483,1.39481967519,0.305658469483,0.0641747963185,0.013824954979,0.420322530775,0.441808676988,0.285001315698
 07/27  18:00:00,2.66032334756,0.0330393670687,0.0,0.0,1.0005557272,0.287181126807,1.287736854,0.287181126807,0.102679677296,0.0221199259069,0.383153984987,0.479670875204,0.33831803016
 07/27  19:00:00,2.51528708926,0.0341031237373,0.0,0.0,0.850316810256,0.251725489724,1.10204229998,0.251725489724,0.195733082565,0.0421661146594,0.315283626754,0.495114666582,0.348303298722
 07/27  20:00:00,2.4649897822,0.0352755437216,0.0,0.0,0.695925654672,0.2123518935,0.908277548172,0.2123518935,0.352961395685,0.0760372463776,0.282131328171,0.512136049552,0.316802214246
 07/27  21:00:00,2.48159774358,0.0344519901717,0.0,0.0,0.611868557542,0.186700148733,0.798568706275,0.186700148733,0.510189629138,0.109908395258,0.267221753354,0.500179565905,0.278885693648
 07/27  22:00:00,2.05173090352,0.0298137823315,0.0,0.0,0.493055403942,0.15195930571,0.645014709652,0.15195930571,0.426762336565,0.0919359436595,0.216614016064,0.432841314253,0.221918583326
 07/27  23:00:00,1.5642514636,0.0259076220912,0.0,0.0,0.385842959387,0.118919263413,0.5047622228,0.118919263413,0.295204002519,0.0635947891276,0.147046288352,0.376131048066,0.160869112736
 07/27  24:00:00,1.06971878938,0.0214295496636,0.0,0.0,0.276451395027,0.0858910837784,0.362342478806,0.0858910837784,0.154019476112,0.0331798974413,0.0979808984401,0.311117668235,0.09443437035
 07/28  01:00:00,0.839015117341,0.0197309704668,0.0,0.0,0.210201924243,0.0653096569021,0.275511581146,0.0653096569021,0.0930534849346,0.0200461887526,0.0835572224677,0.286457420712,0.0637452193281
 07/28  02:00:00,0.704631537054,0.0195022055919,0.0,0.0,0.15450810934,0.0484503550461,0.202958464386,0.0484503550461,0.0609660549092,0.0131337069726,0.0717169442605,0.283136175255,0.0560761912709
 07/28  03:00:00,0.644834751703,0.0192276877419,0.0,0.0,0.115805555351,0.0365809870356,0.152386542387,0.0365809870356,0.0609660549092,0.0131337069726,0.0642274778329,0.279150680706,0.058326288895
 07/28  04:00:00,0.639772258978,0.0185013592638,0.0,0.0,0.0949985398814,0.0300083325841,0.125006872465,0.0300083325841,0.0609660549092,0.0131337069726,0.0736008338661,0.268605726378,0.0818150643863
 07/28  05:00:00,0.78127407254,0.0206460299668,0.0,0.0,0.0862976879331,0.0274872342644,0.113784922198,0.0274872342644,0.0641747963185,0.013824954979,0.0854603589124,0.299742402542,0.18764263759
 07/28  06:00:00,1.14316856093,0.0238544573383,0.0,0.0,0.114941573556,0.0360406542651,0.150982227821,0.0360406542651,0.0898447275923,0.0193549373138,0.135831742961,0.346322870084,0.384188055161
 07/28  07:00:00,1.43937164412,0.0253471481476,0.0,0.0,0.165633758035,0.0510477778585,0.216681535894,0.0510477778585,0.147602041092,0.0317973945638,0.209298551845,0.367993996695,0.434354124035
 07/28  08:00:00,1.42272218043,0.0214295496636,0.0,0.0,0.208750065633,0.0624757372913,0.271225802924,0.0624757372913,0.112305869658,0.0241936630612,0.269902798408,0.311117668235,0.417332378142
 07/28  09:00:00,1.41453378,0.0182382796576,0.0,0.0,0.275024916187,0.0814053749369,0.356430291124,0.0814053749369,0.0609660549092,0.0131337069726,0.330854517454,0.264786294102,0.371718915443
 07/28  10:00:00,1.55254514779,0.0186672137982,0.0,0.0,0.415447901084,0.12039815158,0.535846052664,0.12039815158,0.0513398386481,0.0110599629534,0.3467692427,0.271013629335,0.319872421491
 07/28  11:00:00,1.6677477436,0.0186729329201,0.0,0.0,0.532228786826,0.149312417055,0.681541203881,0.149312417055,0.0513398386481,0.0110599629534,0.361069091606,0.271096660471,0.274996986042
 07/28  12:00:00,1.77608028175,0.018358381217,0.0,0.0,0.659272034159,0.18068770885,0.839959743009,0.18068770885,0.0513398386481,0.0110599629534,0.350527100905,0.266529947967,0.24001968827
 07/28  13:00:00,1.89337599212,0.018993203745,0.0,0.0,0.785974661156,0.212627037936,0.998601699092,0.212627037936,0.0513398386481,0.0110599629534,0.319445169994,0.275746404112,0.220538917323
 07/28  14:00:00,2.01863686049,0.0200626795356,0.0,0.0,0.907901922301,0.245610675039,1.15351259734,0.245610675039,0.0513398386481,0.0110599629534,0.294631345917,0.291273226626,0.200175889007
