Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 04/26  06:00:00,0.654583388962,1.60498186037,0.0,0.75325774875,0.0,0.0218191896123,0.0218191896123,0.0218191896123,0.0908556918118,0.018635402987,0.138308322259,0.369889782292,0.826244314668
 04/26  07:00:00,0.862979009129,1.217993261,0.0,0.271483037709,0.0,0.00758357727227,0.00758357727227,0.00758357727227,0.168732008579,0.0346085958048,0.213944220876,0.393035606597,0.919436030034
 04/26  08:00:00,0.789520236651,1.02168688372,0.0,0.106184872677,0.0,0.00294539383198,0.00294539383198,0.00294539383198,0.136283537718,0.0279530976607,0.27497430448,0.33228890296,0.892612344499
 04/26  09:00:00,0.712269721648,0.833504308134,0.0,0.0,0.0,0.0,0.0,0.0,0.0648969350723,0.0133110003799,0.336182059337,0.282804726859,0.814023350936
 04/26  10:00:00,0.718512085379,0.740423535121,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.351414911732,0.289455825797,0.720484418065
 04/26  11:00:00,0.733780742012,0.657483981757,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.366594887045,0.289544507116,0.637538755902
 04/26  12:00:00,0.719209716484,0.592184466994,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.356901334072,0.284667034562,0.572575225036
 04/26  13:00:00,0.696650599953,0.553531571307,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.324498591112,0.29451066099,0.533244252758
 04/26  14:00:00,0.688165231583,0.514819841217,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.299429816056,0.311094067677,0.49339017742
 04/26  15:00:00,0.777996341858,0.51846438412,0.0,0.0,0.0479742901044,0.0160748029718,0.0640490930761,0.0160748029718,0.0519175467279,0.0106488011223,0.307918976015,0.328386924916,0.49584350469
 04/26  16:00:00,1.02488437995,0.567248435095,0.0,0.0,0.149972730076,0.0507359767314,0.200708706807,0.0507359767314,0.055162393814,0.0113143509367,0.354199750391,0.388424178,0.540491899339
 04/26  17:00:00,1.39241913738,0.669881674732,0.0,0.0,0.282190293006,0.0951284077736,0.377318700779,0.0951284077736,0.0746314896301,0.0153076470953,0.438213000532,0.471873299347,0.637376759947
 04/26  18:00:00,1.54107105969,0.763091830357,0.0,0.0,0.315270201015,0.107292232486,0.422562433501,0.107292232486,0.136283537718,0.0279530976607,0.396885009915,0.512311980892,0.72780130363
 04/26  19:00:00,1.58323579366,0.779746132965,0.0,0.0,0.289522491499,0.103274821106,0.392797312605,0.103274821106,0.269322248299,0.0552406495989,0.321993876894,0.528806706259,0.743319369788
 04/26  20:00:00,1.51294741598,0.727431395391,0.0,0.0,0.0961218749535,0.0371669693897,0.133288844343,0.0371669693897,0.441299150512,0.0905148047656,0.285783239672,0.54698637669,0.6897523286
 04/26  21:00:00,1.40759648079,0.661754054297,0.0,0.0,0.00996270622861,0.00394759411483,0.0139103003434,0.00394759411483,0.47699244851,0.0978358486323,0.269566616575,0.534216266729,0.624954654435
 04/26  22:00:00,1.12535967282,0.559196205016,0.0,0.0,0.0,0.0,0.0,0.0,0.356933179471,0.0732104932239,0.217845283247,0.462295716875,0.527351040427
 04/26  23:00:00,0.861698298495,0.447468531989,0.0,0.0,0.0,0.0,0.0,0.0,0.246608325346,0.050581802262,0.147706795011,0.401726375877,0.419795676515
 04/26  24:00:00,0.598094030181,0.328020903742,0.0,0.0,0.0,0.0,0.0,0.0,0.12654898981,0.0259564468536,0.0982246905575,0.33228890296,0.305131237194
 04/27  01:00:00,0.498689852744,0.27156607804,0.0,0.0,0.0,0.0,0.0,0.0,0.0778763167669,0.0159732064572,0.083814778355,0.305950551164,0.250490724534
 04/27  02:00:00,0.45159206448,0.257212197848,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.0715474182325,0.302403298397,0.236381196266
 04/27  03:00:00,0.439863979685,0.263039468287,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.0640760367584,0.298146595077,0.242501689015
 04/27  04:00:00,0.438424616323,0.305456211947,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.0738992009315,0.286884067541,0.285694250035
 04/27  05:00:00,0.487889473728,0.494543593453,0.0,0.0,0.0,0.0,0.0,0.0,0.055162393814,0.0113143509367,0.0861981667443,0.320139562233,0.472490832248
 04/27  06:00:00,0.632764199349,0.843526839424,0.0,0.0,0.0,0.0,0.0,0.0,0.0908556918118,0.018635402987,0.138308322259,0.369889782292,0.818047042474
 04/27  07:00:00,0.855395431857,0.937704978277,0.0,0.0,0.0,0.0,0.0,0.0,0.168732008579,0.0346085958048,0.213944220876,0.393035606597,0.910630785019
 04/27  08:00:00,0.786574842819,0.906643887064,0.0,0.0,0.0,0.0,0.0,0.0,0.136283537718,0.0279530976607,0.27497430448,0.33228890296,0.883754220517
 04/27  09:00:00,0.712269721648,0.824787522969,0.0,0.0,0.0,0.0,0.0,0.0,0.0648969350723,0.0133110003799,0.336182059337,0.282804726859,0.805306565771
 04/27  10:00:00,0.718512085379,0.731838447182,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.351414911732,0.289455825797,0.711899330126
 04/27  11:00:00,0.733780742012,0.649680730921,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.366594887045,0.289544507116,0.629735505066
 04/27  12:00:00,0.719209716484,0.584378110519,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.356901334072,0.284667034562,0.564768868561
 04/27  13:00:00,0.715249876205,0.54611056452,0.0,0.0,0.0141023044477,0.00449697180405,0.0185992762518,0.00449697180405,0.0519175467279,0.0106488011223,0.324498591112,0.29451066099,0.525823245971
 04/27  14:00:00,0.897531881507,0.510447494958,0.0,0.0,0.160193547111,0.0491731028133,0.209366649925,0.0491731028133,0.0519175467279,0.0106488011223,0.299429816056,0.311094067677,0.489017831161
 04/27  15:00:00,1.1819342251,0.516775467251,0.0,0.0,0.362523008903,0.105463967418,0.467986976321,0.105463967418,0.0519175467279,0.0106488011223,0.307918976015,0.328386924916,0.49415458782
 04/27  16:00:00,1.48259456533,0.565472157823,0.0,0.0,0.511746508064,0.146672384129,0.658418892192,0.146672384129,0.055162393814,0.0113143509367,0.354199750391,0.388424178,0.538715622067
 04/27  17:00:00,1.95369589374,0.667653335319,0.0,0.0,0.72718566744,0.211409789696,0.938595457136,0.211409789696,0.0746314896301,0.0153076470953,0.438213000532,0.471873299347,0.635148420534
 04/27  18:00:00,2.01116286693,0.760462436083,0.0,0.0,0.689794739321,0.202859501425,0.892654240746,0.202859501425,0.136283537718,0.0279530976607,0.396885009915,0.512311980892,0.725171909356
 04/27  19:00:00,1.96738168327,0.777064601415,0.0,0.0,0.591222449717,0.185720752498,0.776943202215,0.185720752498,0.269322248299,0.0552406495989,0.321993876894,0.528806706259,0.740637838238
 04/27  20:00:00,2.02746819262,0.724989569422,0.0,0.0,0.486886702351,0.160922918628,0.647809620979,0.160922918628,0.441299150512,0.0905148047656,0.285783239672,0.54698637669,0.687310502631
 04/27  21:00:00,1.95529731719,0.659452730942,0.0,0.0,0.420686776388,0.140924360354,0.561611136742,0.140924360354,0.47699244851,0.0978358486323,0.269566616575,0.534216266729,0.62265333108
 04/27  22:00:00,1.5652542077,0.553588324967,0.0,0.0,0.327597046037,0.11229748885,0.439894534887,0.11229748885,0.356933179471,0.0732104932239,0.217845283247,0.462295716875,0.521743160379
 04/27  23:00:00,1.20558350922,0.440668919894,0.0,0.0,0.256105633736,0.0877795769885,0.343885210725,0.0877795769885,0.246608325346,0.050581802262,0.147706795011,0.401726375877,0.41299606442
 04/27  24:00:00,0.827608980729,0.319494805302,0.0,0.0,0.169930428967,0.0595845215812,0.229514950548,0.0595845215812,0.12654898981,0.0259564468536,0.0982246905575,0.33228890296,0.296605138755
 04/28  01:00:00,0.645920998867,0.264258392817,0.0,0.0,0.108401229772,0.0388299163516,0.147231146123,0.0388299163516,0.0778763167669,0.0159732064572,0.083814778355,0.305950551164,0.243183039311
 04/28  02:00:00,0.542435950856,0.249951058321,0.0,0.0,0.0666866445095,0.0241572418667,0.0908438863761,0.0241572418667,0.0519175467279,0.0106488011223,0.0715474182325,0.302403298397,0.229120056739
 04/28  03:00:00,0.493762179537,0.25369619534,0.0,0.0,0.0395673181122,0.01433088174,0.0538981998522,0.01433088174,0.0519175467279,0.0106488011223,0.0640760367584,0.298146595077,0.233158416068
 04/28  04:00:00,0.453253222409,0.294572887873,0.0,0.0,0.0108603162384,0.00396828984749,0.0148286060859,0.00396828984749,0.0519175467279,0.0106488011223,0.0738992009315,0.286884067541,0.274810925962
 04/28  05:00:00,0.487889473728,0.481262820268,0.0,0.0,0.0,0.0,0.0,0.0,0.055162393814,0.0113143509367,0.0861981667443,0.320139562233,0.459210059062
 04/28  06:00:00,0.632764199349,0.828159314835,0.0,0.0,0.0,0.0,0.0,0.0,0.0908556918118,0.018635402987,0.138308322259,0.369889782292,0.802679517885
 04/28  07:00:00,0.855395431857,0.92203217584,0.0,0.0,0.0,0.0,0.0,0.0,0.168732008579,0.0346085958048,0.213944220876,0.393035606597,0.894957982582
 04/28  08:00:00,0.799323930692,0.890874470805,0.0,0.0,0.00936312257259,0.0033859653009,0.0127490878735,0.0033859653009,0.136283537718,0.0279530976607,0.27497430448,0.33228890296,0.867984804257
 04/28  09:00:00,0.803244588105,0.810308436886,0.0,0.0,0.0682265580464,0.0227483084107,0.0909748664572,0.0227483084107,0.0648969350723,0.0133110003799,0.336182059337,0.282804726859,0.790827479689
 04/28  10:00:00,0.718512085379,0.725115208599,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.351414911732,0.289455825797,0.705176091542
 04/28  11:00:00,0.733780742012,0.647082319227,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.366594887045,0.289544507116,0.627137093372
 04/28  12:00:00,0.719209716484,0.584979943046,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.356901334072,0.284667034562,0.565370701087
 04/28  13:00:00,0.696650599953,0.549024720388,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.324498591112,0.29451066099,0.528737401839
 04/28  14:00:00,0.688165231583,0.514149534961,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.299429816056,0.311094067677,0.492719871163
 04/28  15:00:00,0.713947248781,0.519948213425,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.307918976015,0.328386924916,0.497327333995
 04/28  16:00:00,0.824175673142,0.567661909642,0.0,0.0,0.0,0.0,0.0,0.0,0.055162393814,0.0113143509367,0.354199750391,0.388424178,0.540905373886
 04/28  17:00:00,1.0151004366,0.669880103892,0.0,0.0,0.0,0.0,0.0,0.0,0.0746314896301,0.0153076470953,0.438213000532,0.471873299347,0.637375189107
 04/28  18:00:00,1.11850862618,0.761568655294,0.0,0.0,0.0,0.0,0.0,0.0,0.136283537718,0.0279530976607,0.396885009915,0.512311980892,0.726278128567
 04/28  19:00:00,1.19043848105,0.781557434292,0.0,0.0,0.0,0.0,0.0,0.0,0.269322248299,0.0552406495989,0.321993876894,0.528806706259,0.745130671115
 04/28  20:00:00,1.37965857164,0.728939221054,0.0,0.0,0.0,0.0,0.0,0.0,0.441299150512,0.0905148047656,0.285783239672,0.54698637669,0.691260154263
 04/28  21:00:00,1.39368618045,0.664522601824,0.0,0.0,0.0,0.0,0.0,0.0,0.47699244851,0.0978358486323,0.269566616575,0.534216266729,0.627723201962
 04/28  22:00:00,1.12535967282,0.559568402921,0.0,0.0,0.0,0.0,0.0,0.0,0.356933179471,0.0732104932239,0.217845283247,0.462295716875,0.527723238333
 04/28  23:00:00,0.861698298495,0.452917058952,0.0,0.0,0.0,0.0,0.0,0.0,0.246608325346,0.050581802262,0.147706795011,0.401726375877,0.425244203478
 04/28  24:00:00,0.598094030181,0.333704412991,0.0,0.0,0.0,0.0,0.0,0.0,0.12654898981,0.0259564468536,0.0982246905575,0.33228890296,0.310814746443
 04/29  01:00:00,0.502636876819,0.284677983042,0.0,0.0,0.0,0.0,0.0,0.0,0.0778763167669,0.0159732064572,0.0877618024304,0.305950551164,0.263602629536
 04/29  02:00:00,0.457012466359,0.363506107703,0.0,0.092756933563,0.0,0.00280916345177,0.00280916345177,0.00280916345177,0.0519175467279,0.0106488011223,0.0741586566598,0.302403298397,0.249918172559
 04/29  03:00:00,0.454189010901,0.718318461527,0.0,0.442879318086,0.0,0.0129596270441,0.0129596270441,0.0129596270441,0.0519175467279,0.0106488011223,0.0654414409304,0.298146595077,0.254901364169
 04/29  04:00:00,0.463387108237,1.1141461108,0.0,0.793736194033,0.0,0.0222913362985,0.0222913362985,0.0222913362985,0.0519175467279,0.0106488011223,0.076570356547,0.286884067541,0.300647954855
 04/29  05:00:00,0.518999252588,1.49535147988,0.0,0.973073997081,0.0,0.0270130862599,0.0270130862599,0.0270130862599,0.055162393814,0.0113143509367,0.0902948593445,0.320139562233,0.500224721598
 04/29  06:00:00,0.691442995843,2.63171652525,0.0,1.73237677665,0.0,0.0480532842764,0.0480532842764,0.0480532842764,0.0908556918118,0.018635402987,0.148933834476,0.369889782292,0.873859951648
 04/29  07:00:00,0.909087952478,2.17688891567,0.0,1.17278609987,0.0,0.0325311587017,0.0325311587017,0.0325311587017,0.168732008579,0.0346085958048,0.235105582796,0.393035606597,0.977028622549
 04/29  08:00:00,0.853124688882,2.20570916685,0.0,1.22979692098,0.0,0.0341125451707,0.0341125451707,0.0341125451707,0.136283537718,0.0279530976607,0.307411605372,0.33228890296,0.953022579319
 04/29  09:00:00,0.786927709607,1.95780401143,0.0,1.06808525972,0.0,0.0296269294928,0.0296269294928,0.0296269294928,0.0648969350723,0.0133110003799,0.381213117803,0.282804726859,0.870237794511
 04/29  10:00:00,0.798749599684,1.84839491059,0.0,1.05706642089,0.0,0.0293212850154,0.0293212850154,0.0293212850154,0.0519175467279,0.0106488011223,0.402331141021,0.289455825797,0.771389372641
 04/29  11:00:00,0.795466706686,1.03443563595,0.0,0.331569940772,0.0,0.00919720515548,0.00919720515548,0.00919720515548,0.0519175467279,0.0106488011223,0.419083646564,0.289544507116,0.682920469324
 04/29  12:00:00,0.767087674675,0.637247417007,0.0,0.00243172662188,0.0,6.74520994618e-05,6.74520994618e-05,6.74520994618e-05,0.0519175467279,0.0106488011223,0.404711840164,0.284667034562,0.615206448427
 04/29  13:00:00,0.740238632468,0.592319004493,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.368086623627,0.29451066099,0.572031685944
 04/29  14:00:00,0.727290803758,0.551980468006,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.338555388231,0.311094067677,0.530550804209
 04/29  15:00:00,0.751006221637,0.555045995803,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.34497794887,0.328386924916,0.532425116373
 04/29  16:00:00,0.86009359239,0.609774582473,0.0,0.0,0.0,0.0,0.0,0.0,0.055162393814,0.0113143509367,0.390117669639,0.388424178,0.583018046717
 04/29  17:00:00,1.05045236682,0.717776871514,0.0,0.0,0.0,0.0,0.0,0.0,0.0746314896301,0.0153076470953,0.473564930748,0.471873299347,0.685271956729
 04/29  18:00:00,1.15281894172,0.821192716495,0.0,0.0,0.0,0.0,0.0,0.0,0.136283537718,0.0279530976607,0.431195325454,0.512311980892,0.785902189768
 04/29  19:00:00,1.22468323524,0.844011391083,0.0,0.0,0.0,0.0,0.0,0.0,0.269322248299,0.0552406495989,0.356238631088,0.528806706259,0.807584627907
 04/29  20:00:00,1.41451394197,0.790034420094,0.0,0.0,0.0,0.0,0.0,0.0,0.441299150512,0.0905148047656,0.320638609999,0.54698637669,0.752355353303
 04/29  21:00:00,1.42929303791,0.715571537254,0.0,0.0,0.0,0.0,0.0,0.0,0.47699244851,0.0978358486323,0.305173474043,0.534216266729,0.678772137392
 04/29  22:00:00,1.15365288474,0.603012593099,0.0,0.0,0.0,0.0,0.0,0.0,0.356933179471,0.0732104932239,0.246138495171,0.462295716875,0.571167428511
 04/29  23:00:00,0.877233143831,0.47881680144,0.0,0.0,0.0,0.0,0.0,0.0,0.246608325346,0.050581802262,0.163241640347,0.401726375877,0.451143945966
 04/29  24:00:00,0.606960726539,0.428360441645,0.0,0.0826657951966,0.0,0.00229301328098,0.00229301328098,0.00229301328098,0.12654898981,0.0259564468536,0.104798373634,0.33228890296,0.322804979901
 04/30  01:00:00,0.516221800502,0.776358365253,0.0,0.489752295912,0.0,0.0135849236827,0.0135849236827,0.0135849236827,0.0778763167669,0.0159732064572,0.0877618024304,0.305950551164,0.265530715834
 04/30  02:00:00,0.488649018115,1.51303305934,0.0,1.24180808825,0.0,0.0344457152081,0.0344457152081,0.0344457152081,0.0519175467279,0.0106488011223,0.0741586566598,0.302403298397,0.250393969502
 04/30  03:00:00,0.485810159655,1.88240082539,0.0,1.60718880802,0.0,0.0445807757981,0.0445807757981,0.0445807757981,0.0519175467279,0.0106488011223,0.0654414409304,0.298146595077,0.254674238094
 04/30  04:00:00,0.491978246926,2.15431756014,0.0,1.8343723917,0.0,0.0508824749876,0.0508824749876,0.0508824749876,0.0519175467279,0.0106488011223,0.076570356547,0.286884067541,0.300183206533
 04/30  05:00:00,0.541942822051,2.3218209528,0.0,1.80099553062,0.0,0.0499566557228,0.0499566557228,0.0499566557228,0.055162393814,0.0113143509367,0.0902948593445,0.320139562233,0.49877266098
 04/30  06:00:00,0.692435713176,2.66418864917,0.0,1.76816539088,0.0,0.0490460016094,0.0490460016094,0.0490460016094,0.0908556918118,0.018635402987,0.148933834476,0.369889782292,0.870543461338
 04/30  07:00:00,0.921292473972,2.61297938039,0.0,1.61277329165,0.0,0.0447356801948,0.0447356801948,0.0447356801948,0.168732008579,0.0346085958048,0.235105582796,0.393035606597,0.973131895486
 04/30  08:00:00,0.85673354293,2.33198579113,0.0,1.35990030595,0.0,0.0377213992188,0.0377213992188,0.0377213992188,0.136283537718,0.0279530976607,0.307411605372,0.33228890296,0.949195818639
 04/30  09:00:00,0.781624533041,1.76316480324,0.0,0.87689957775,0.0,0.0243237529269,0.0243237529269,0.0243237529269,0.0648969350723,0.0133110003799,0.381213117803,0.282804726859,0.866784268294
 04/30  10:00:00,0.777799213023,1.0901391097,0.0,0.30178061972,0.0,0.00837089835419,0.00837089835419,0.00837089835419,0.0519175467279,0.0106488011223,0.402331141021,0.289455825797,0.768419372919
 04/30  11:00:00,0.786269501531,0.698405015793,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.419083646564,0.289544507116,0.678459789939
 04/30  12:00:00,0.767020222575,0.627856365446,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.404711840164,0.284667034562,0.608247123487
 04/30  13:00:00,0.740238632468,0.584713469781,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.368086623627,0.29451066099,0.564426151232
 04/30  14:00:00,0.727290803758,0.54347864989,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.338555388231,0.311094067677,0.522048986093
 04/30  15:00:00,0.751006221637,0.545078546811,0.0,0.0,0.0,0.0,0.0,0.0,0.0519175467279,0.0106488011223,0.34497794887,0.328386924916,0.522457667381
 04/30  16:00:00,0.925298075864,0.598240088834,0.0,0.0,0.0493416404784,0.015862842996,0.0652044834745,0.015862842996,0.055162393814,0.0113143509367,0.390117669639,0.388424178,0.571483553078
 04/30  17:00:00,1.33794995232,0.707144474222,0.0,0.0,0.217702626223,0.0697949592819,0.287497585505,0.0697949592819,0.0746314896301,0.0153076470953,0.473564930748,0.471873299347,0.674639559437
 04/30  18:00:00,1.49747680427,0.812885253657,0.0,0.0,0.260265309536,0.0843925530068,0.344657862543,0.0843925530068,0.136283537718,0.0279530976607,0.431195325454,0.512311980892,0.77759472693
 04/30  19:00:00,1.55417174232,0.836675010638,0.0,0.0,0.244915119291,0.0845733877826,0.329488507073,0.0845733877826,0.269322248299,0.0552406495989,0.356238631088,0.528806706259,0.800248247461
 04/30  20:00:00,1.68279945929,0.781955125861,0.0,0.0,0.196321850233,0.0719636670866,0.268285517319,0.0719636670866,0.441299150512,0.0905148047656,0.320638609999,0.54698637669,0.74427605907
 04/30  21:00:00,1.67279904539,0.706759196685,0.0,0.0,0.178668667225,0.0648373402524,0.243506007478,0.0648373402524,0.47699244851,0.0978358486323,0.305173474043,0.534216266729,0.669959796823
 04/30  22:00:00,1.31189815266,0.59102325284,0.0,0.0,0.115017757751,0.0432275101674,0.158245267918,0.0432275101674,0.356933179471,0.0732104932239,0.246138495171,0.462295716875,0.559178088251
 04/30  23:00:00,0.936576311073,0.463903241419,0.0,0.0,0.0427701135713,0.0165730536711,0.0593431672425,0.0165730536711,0.246608325346,0.050581802262,0.163241640347,0.401726375877,0.436230385945
 04/30  24:00:00,0.604667713258,0.328997488938,0.0,0.0,0.0,0.0,0.0,0.0,0.12654898981,0.0259564468536,0.104798373634,0.33228890296,0.306107822391
 05/01  01:00:00,0.497156713896,0.267069744386,0.0,0.0,0.0,0.0,0.0,0.0,0.0760568701875,0.0156000065625,0.0838690425574,0.306555794589,0.245952698785
 05/01  02:00:00,0.450765172023,0.255547629582,0.0,0.0,0.0,0.0,0.0,0.0,0.0507045734752,0.0104000084668,0.0715840655737,0.303001524507,0.234675419292
 05/01  03:00:00,0.439028086899,0.261867281647,0.0,0.0,0.0,0.0,0.0,0.0,0.0507045734752,0.0104000084668,0.064112104549,0.298736400408,0.241288873731
 05/01  04:00:00,0.437583332138,0.304981743771,0.0,0.0,0.0,0.0,0.0,0.0,0.0507045734752,0.0104000084668,0.0739521572983,0.287451592897,0.285180687969
 05/01  05:00:00,0.486615417252,0.489060393063,0.0,0.0,0.0,0.0,0.0,0.0,0.0535215005042,0.0109777863361,0.0862682554934,0.320772874918,0.466964006218
 05/01  06:00:00,0.615801203994,0.831693978266,0.0,0.0,0.0,0.0,0.0,0.0,0.0760568701875,0.0156000065625,0.138447814423,0.370621512821,0.806163776179
 05/01  07:00:00,0.805820141174,0.923926618597,0.0,0.0,0.0,0.0,0.0,0.0,0.126761450312,0.0260000245769,0.214170541178,0.393813125107,0.896798866103
 05/01  08:00:00,0.738659231589,0.894030371808,0.0,0.0,0.0,0.0,0.0,0.0,0.0957753327912,0.0196444557393,0.275218193109,0.332946249949,0.871095424021
 05/01  09:00:00,0.69598034222,0.814220904687,0.0,0.0,0.0,0.0,0.0,0.0,0.0507045734752,0.0104000084668,0.336436577975,0.283364182303,0.794701409493
 05/01  10:00:00,0.707665163223,0.724965736671,0.0,0.0,0.0,0.0,0.0,0.0,0.0422538189874,0.00866667349502,0.351641232033,0.290028438707,0.704987175268
 05/01  11:00:00,0.722968308586,0.645109005256,0.0,0.0,0.0,0.0,0.0,0.0,0.0422538189874,0.00866667349502,0.366855520645,0.290117295459,0.62512432297
 05/01  12:00:00,0.708422963045,0.580821776886,0.0,0.0,0.0,0.0,0.0,0.0,0.0422538189874,0.00866667349502,0.357197296466,0.285230174096,0.561173743154
 05/01  13:00:00,0.685831825348,0.543583536029,0.0,0.0,0.0,0.0,0.0,0.0,0.0422538189874,0.00866667349502,0.324743059292,0.295093273574,0.523256084308
 05/01  14:00:00,0.677368686579,0.506166102511,0.0,0.0,0.0,0.0,0.0,0.0,0.0422538189874,0.00866667349502,0.299663707888,0.311709486208,0.484694045709
 05/01  15:00:00,0.761187103122,0.511448619526,0.0,0.0,0.0428682234895,0.0150718958825,0.0579401193719,0.0150718958825,0.0422538189874,0.00866667349502,0.308214938409,0.329036552859,0.488782990581
 05/01  16:00:00,0.999614408117,0.558406704798,0.0,0.0,0.138026009968,0.0483371348852,0.186363144853,0.0483371348852,0.0450707393666,0.00924445272824,0.354668497169,0.389192574,0.531597238209
 05/01  17:00:00,1.28680304121,0.658783217245,0.0,0.0,0.216496496992,0.0755654025781,0.29206189957,0.0755654025781,0.0563384208834,0.0115555642054,0.438965378865,0.472806777684,0.626213999958
 05/01  18:00:00,1.39890734081,0.749989295778,0.0,0.0,0.239115893767,0.0850996724844,0.324215566252,0.0850996724844,0.0985922465206,0.0202222322447,0.397476839177,0.513325456621,0.714628955942
 05/01  19:00:00,1.39443219295,0.766385842613,0.0,0.0,0.212466929487,0.0770981053746,0.289565034862,0.0770981053746,0.197184493041,0.0404444781286,0.322310374418,0.529852812503,0.729887018579
 05/01  20:00:00,1.28292215439,0.715305912534,0.0,0.0,0.0117756806101,0.00447615742696,0.016251838037,0.00447615742696,0.346481253189,0.0710667283877,0.2859788881,0.548068446674,0.67755230753
 05/01  21:00:00,1.36660501528,0.651239154517,0.0,0.0,0.0,0.0,0.0,0.0,0.453524307396,0.0930223037877,0.269710329714,0.535273074378,0.614366956634
 05/01  22:00:00,1.12396069716,0.552096169144,0.0,0.0,0.0,0.0,0.0,0.0,0.354932060875,0.0728000579037,0.217943329922,0.463210248462,0.520188007198
 05/01  23:00:00,0.864109003433,0.443599465764,0.0,0.0,0.0,0.0,0.0,0.0,0.247889073166,0.0508444825037,0.147779360955,0.402521086808,0.415871866758
 05/01  24:00:00,0.599062120673,0.32649162566,0.0,0.0,0.0,0.0,0.0,0.0,0.126761450312,0.0260000245769,0.0982793958339,0.332946249949,0.303556677873
 05/02  01:00:00,0.497156713896,0.272126923978,0.0,0.0,0.0,0.0,0.0,0.0,0.0760568701875,0.0156000065625,0.0838690425574,0.306555794589,0.251009878378
 05/02  02:00:00,0.450765172023,0.258463096223,0.0,0.0,0.0,0.0,0.0,0.0,0.0507045734752,0.0104000084668,0.0715840655737,0.303001524507,0.237590885934
 05/02  03:00:00,0.439028086899,0.264407600424,0.0,0.0,0.0,0.0,0.0,0.0,0.0507045734752,0.0104000084668,0.064112104549,0.298736400408,0.243829192508
 05/02  04:00:00,0.437583332138,0.306289922188,0.0,0.0,0.0,0.0,0.0,0.0,0.0507045734752,0.0104000084668,0.0739521572983,0.287451592897,0.286488866386
 05/02  05:00:00,0.486615417252,0.49058523294,0.0,0.0,0.0,0.0,0.0,0.0,0.0535215005042,0.0109777863361,0.0862682554934,0.320772874918,0.468488846095
 05/02  06:00:00,0.615801203994,0.832603394022,0.0,0.0,0.0,0.0,0.0,0.0,0.0760568701875,0.0156000065625,0.138447814423,0.370621512821,0.807073191936
 05/02  07:00:00,0.805820141174,0.925051015324,0.0,0.0,0.0,0.0,0.0,0.0,0.126761450312,0.0260000245769,0.214170541178,0.393813125107,0.89792326283
 05/02  08:00:00,0.738659231589,0.893922817701,0.0,0.0,0.0,0.0,0.0,0.0,0.0957753327912,0.0196444557393,0.275218193109,0.332946249949,0.870987869914
 05/02  09:00:00,0.69598034222,0.813711550354,0.0,0.0,0.0,0.0,0.0,0.0,0.0507045734752,0.0104000084668,0.336436577975,0.283364182303,0.79419205516
 05/02  10:00:00,0.707665163223,0.726059978772,0.0,0.0,0.0,0.0,0.0,0.0,0.0422538189874,0.00866667349502,0.351641232033,0.290028438707,0.706081417369
